,subclass,ability,content,subclass_FR,contability_FR,content_FR,levels
34,eldritch.knight,Weapon Bond,"At 3rd level, you learn a ritual that creates a magical bond between yourself and one weapon. You perform the ritual over the course of 1 hour, which can be done during a short rest. The weapon must be within your reach throughout the ritual, at the conclusion of which you touch the weapon and forge the bond.Once you have bonded a weapon to yourself, you can't be disarmed of that weapon unless you are incapacitated. If it is on the same plane of existence, you can summon that weapon as a bonus action on your turn, causing it to teleport instantly to your hand.You can have up to two bonded weapons, but can summon only one at a time with your bonus action. If you attempt to bond with a third weapon, you must break the bond with one of the other two.",chevalier surnaturel,Lien d'arme,"Au niveau 3, vous apprenez un rituel qui crée un lien magique entre vous et une arme. Vous effectuez le rituel en 1 heure, ce qui peut être fait pendant un court repos. L'arme doit être à votre portée pendant tout le rituel, à la fin duquel vous touchez l'arme et forgez le lien. Une fois que vous avez lié une arme à vous-même, vous ne pouvez pas vous en séparer à moins d'être neutralisé. Si elle se trouve sur le même plan d'existence, vous pouvez invoquer cette arme par une action bonus à votre tour, ce qui la téléportera instantanément dans votre main. Vous pouvez avoir jusqu'à deux armes liées, mais vous ne pouvez en invoquer qu'une à la fois avec votre action bonus. Si vous tentez de vous lier à une troisième arme, vous devez rompre le lien avec l'une des deux autres.",3.0
35,eldritch.knight,War Magic,"Beginning at 7th level, when you use your action to cast a cantrip, you can make one weapon attack as a bonus action.",chevalier surnaturel,Magie de guerre,"À partir du niveau 7, lorsque vous utilisez votre action pour lancer un tour de passe-passe, vous pouvez effectuer une attaque d'arme en tant qu'action bonus.",7.0
36,eldritch.knight,Eldritch Strike,"At 10th level, you learn how to make your weapon strikes undercut a creature's resistance to your spells. When you hit a creature with a weapon attack, that creature has disadvantage on the next saving throw it makes against a spell you cast before the end of your next turn.",chevalier surnaturel,Frappe surnaturelle,"Au niveau 10, vous apprenez à faire en sorte que vos attaques d'armes réduisent la résistance d'une créature à vos sorts. Lorsque vous frappez une créature avec une attaque d'arme, cette créature subit un désavantage au prochain jet de sauvegarde qu'elle effectue contre un sort que vous lancez avant la fin de votre prochain tour.",10.0
37,eldritch.knight,Arcane Charge,"At 15th level, you gain the ability to teleport up to 30 feet to an unoccupied space you can see when you use your Action Surge. You can teleport before or after the additional action.",chevalier surnaturel,Charge arcanique,"Au niveau 15, vous obtenez la capacité de vous téléporter jusqu'à 9 mètres dans un espace inoccupé que vous pouvez voir lorsque vous utilisez votre Surtension d'action. Vous pouvez vous téléporter avant ou après l'action supplémentaire.",15.0
38,eldritch.knight,Improved War Magic,"Starting at 18th level, when you use your action to cast a spell, you can make one weapon attack as a bonus action.Source: Player's Handbook",chevalier surnaturel,Magie de guerre améliorée,"À partir du niveau 18, lorsque vous utilisez votre action pour lancer un sort, vous pouvez effectuer une attaque d'arme en tant qu'action bonus.Source : Manuel du joueur",18.0
39,psi-warrior,Psionic Power,"3rd-level Psi Warrior feature
You harbor a wellspring of psionic energy within yourself. This energy is represented by your Psionic Energy dice, which are each a d6. You have a number of these dice equal to twice your proficiency bonus, and they fuel various psionic powers you have, which are detailed below.Some of your powers expend the Psionic Energy die they use, as specified in a power's description, and you can't use a power if it requires you to use a die when your dice are all expended. You regain all your expended Psionic Energy dice when you finish a long rest. In addition, as a bonus action, you can regain one expended Psionic Energy die, but you can't do so again until you finish a short or long rest.When you reach certain levels in this class, the size of your Psionic Energy dice increases: at 5th level (d8), 11th level (d10), and 17th level (d12).The powers below use your Psionic Energy dice.Protective Field. When you or another creature you can see within 30 feet of you takes damage, you can use your reaction to expend one Psionic Energy die, roll the die, and reduce the damage taken by the number rolled plus your Intelligence modifier (minimum reduction of 1), as you create a momentary shield of telekinetic force.Psionic Strike. You can propel your weapons with psionic force. Once on each of your turns, immediately after you hit a target within 30 feet of you with an attack and deal damage to it with a weapon, you can expend one Psionic Energy die, rolling it and dealing force damage to the target equal to the number rolled plus your Intelligence modifier.Telekinetic Movement. You can move an object or a creature with your mind. As an action, you target one loose object that is Large or smaller or one willing creature, other than yourself. If you can see the target and it is within 30 feet of you, you can move it up to 30 feet to an unoccupied space you can see. Alternatively, if it is a Tiny object, you can move it to or from your hand. Either way, you can move the target horizontally, vertically, or both.Once you take this action, you can't do so again until you finish a short or long rest, unless you expend a Psionic Energy die to take it again.",guerrier psi,Pouvoir psionique,"Vous possédez une source d'énergie psionique en vous. Cette énergie est représentée par vos dés d'énergie psionique, qui sont chacun un d6. Vous possédez un nombre de ces dés égal à deux fois votre bonus de maîtrise, et ils alimentent divers pouvoirs psioniques dont vous disposez, qui sont détaillés ci-dessous. Certains de vos pouvoirs dépensent le dé d'énergie psionique qu'ils utilisent, comme spécifié dans la description d'un pouvoir, et vous ne pouvez pas utiliser un pouvoir s'il nécessite que vous utilisiez un dé lorsque vos dés sont tous dépensés. Vous récupérez tous vos dés d'énergie psionique dépensés lorsque vous terminez un repos long. De plus, en tant qu'action bonus, vous pouvez récupérer un dé d'énergie psionique dépensé, mais vous ne pouvez pas le faire à nouveau avant d'avoir terminé un repos court ou long.Lorsque vous atteignez certains niveaux dans cette classe, la taille de vos dés d'énergie psionique augmente : au niveau 5 (d8), au niveau 11 (d10) et au niveau 17 (d12).Les pouvoirs ci-dessous utilisent vos dés d'énergie psionique.Champ de protection. Lorsque vous ou une autre créature que vous pouvez voir à moins de 9 mètres de vous subissez des dégâts, vous pouvez utiliser votre réaction pour dépenser un dé d'énergie psionique, lancer le dé et réduire les dégâts subis du nombre obtenu plus votre modificateur d'intelligence (réduction minimale de 1), tout en créant un bouclier momentané de force télékinétique.Frappe psionique. Vous pouvez propulser vos armes avec la force psionique. Une fois à chacun de vos tours, immédiatement après avoir touché une cible à 9 mètres ou moins de vous avec une attaque et lui avoir infligé des dégâts avec une arme, vous pouvez dépenser un dé d'énergie psionique, le lancer et infliger à la cible des dégâts de force égaux au nombre obtenu plus votre modificateur d'intelligence. Mouvement télékinétique. Vous pouvez déplacer un objet ou une créature avec votre esprit. En tant qu'action, vous ciblez un objet libre de taille G ou plus petit ou une créature consentante, autre que vous-même. Si vous pouvez voir la cible et qu'elle est à 9 mètres ou moins de vous, vous pouvez la déplacer jusqu'à 9 mètres vers un espace inoccupé que vous pouvez voir. Alternativement, s'il s'agit d'un objet de taille minuscule, vous pouvez le déplacer vers ou depuis votre main. Dans les deux cas, vous pouvez déplacer la cible horizontalement, verticalement ou les deux. Une fois que vous avez effectué cette action, vous ne pouvez plus le faire avant d'avoir terminé un repos court ou long, à moins que vous ne dépensiez un dé d'énergie psionique pour l'effectuer à nouveau.",3.0
40,psi-warrior,Telekinetic Adept,"7th-level Psi Warrior feature
You have mastered new ways to use your telekinetic abilities, detailed below.Psi-Powered Leap. As a bonus action, you can propel your body with your mind. You gain a flying speed equal to twice your walking speed until the end of the current turn. Once you take this bonus action, you can't do so again until you finish a short or long rest, unless you expend a Psionic Energy die to take it again.Telekinetic Thrust. When you deal damage to a target with your Psionic Strike, you can force the target to make a Strength saving throw against a DC equal to 8 + your proficiency bonus + your Intelligence modifier. If the save fails, you can knock the target prone or move it up to 10 feet in any direction horizontally.",guerrier psi,Adepte de la télékinésie,"7e niveau Guerrier Psi
Vous maîtrisez de nouvelles façons d'utiliser vos capacités télékinétiques, détaillées ci-dessous.Saut psionique. En tant qu'action bonus, vous pouvez propulser votre corps avec votre esprit. Vous gagnez une vitesse de vol égale à deux fois votre vitesse de marche jusqu'à la fin du tour en cours. Une fois que vous avez effectué cette action bonus, vous ne pouvez plus le faire avant d'avoir terminé un repos court ou long, à moins que vous ne dépensiez un dé d'énergie psionique pour l'effectuer à nouveau.Poignée télékinétique. Lorsque vous infligez des dégâts à une cible avec votre Frappe psionique, vous pouvez forcer la cible à effectuer un jet de sauvegarde de Force contre un DD égal à 8 + votre bonus de maîtrise + votre modificateur d'Intelligence. Si le jet de sauvegarde échoue, vous pouvez mettre la cible à terre ou la déplacer horizontalement jusqu'à 3 mètres dans n'importe quelle direction.",7.0
41,psi-warrior,Guarded Mind,"10th-level Psi Warrior feature
The psionic energy flowing through you has bolstered your mind. You have resistance to psychic damage. Moreover, if you start your turn charmed or frightened, you can expend a Psionic Energy die and end every effect on yourself subjecting you to those conditions.",guerrier psi,Esprit gardé,"Capacité Guerrier Psi de niveau 10
L'énergie psionique qui vous traverse a renforcé votre esprit. Vous avez une résistance aux dégâts psychiques. De plus, si vous commencez votre tour charmé ou effrayé, vous pouvez dépenser un dé d'énergie psionique et mettre fin à tous les effets vous soumettant à ces conditions.",10.0
42,psi-warrior,Bulwark of Force,"15th-level Psi Warrior feature
You can shield yourself and others with telekinetic force. As a bonus action, you can choose creatures, which can include you, that you can see within 30 feet of you, up to a number of creatures equal to your Intelligence modifier (minimum of one creature). Each of the chosen creatures is protected by half cover for 1 minute or until you're incapacitated.Once you take this bonus action, you can't do so again until you finish a long rest, unless you expend a Psionic Energy die to take it again.",guerrier psi,Rempart de la force,"15e niveau Guerrier Psi
Vous pouvez vous protéger vous-même et protéger les autres avec la force télékinétique. En tant qu'action bonus, vous pouvez choisir des créatures, dont vous pouvez faire partie, que vous pouvez voir à moins de 9 mètres de vous, jusqu'à un nombre de créatures égal à votre modificateur d'Intelligence (minimum d'une créature). Chacune des créatures choisies est protégée par une demi-couverture pendant 1 minute ou jusqu'à ce que vous soyez neutralisé. Une fois que vous avez effectué cette action bonus, vous ne pouvez plus le faire avant d'avoir terminé un repos long, à moins que vous ne dépensiez un dé d'énergie psionique pour l'effectuer à nouveau.",15.0
43,psi-warrior,Telekinetic Master,"18th-level Psi Warrior feature
Your ability to move creatures and objects with your mind is matched by few. You can cast the Telekinesis spell, requiring no components, and your spellcasting ability for the spell is Intelligence. On each of your turns while you concentrate on the spell, including the turn when you cast it, you can make one attack with a weapon as a bonus action.Once you cast the spell with this feature, you can't do so again until you finish a long rest, unless you expend a Psionic Energy die to cast it again.Source: Tasha's Cauldron of Everything",guerrier psi,Maître télékinésique,"18e niveau Guerrier Psi
Votre capacité à déplacer des créatures et des objets avec votre esprit est inégalée. Vous pouvez lancer le sort Télékinésie, qui ne nécessite aucun composant, et votre capacité de lancement de sorts pour le sort est Intelligence. À chacun de vos tours pendant que vous vous concentrez sur le sort, y compris le tour où vous le lancez, vous pouvez effectuer une attaque avec une arme en tant qu'action bonus. Une fois que vous avez lancé le sort avec cette capacité, vous ne pouvez plus le faire avant d'avoir terminé un repos long, à moins que vous ne dépensiez un dé d'énergie psionique pour le lancer à nouveau. Source : Le chaudron de tout de Tasha",18.0
44,rune-knight,Bonus Proficiencies,"3rd-level Rune Knight feature
You gain proficiency with smith's tools, and you learn to speak, read, and write Giant.",chevalier runique,Compétences bonus,"Fonctionnalité Chevalier runique de niveau 3
Vous maîtrisez les outils du forgeron et vous apprenez à parler, lire et écrire en géant.",3.0
45,rune-knight,Rune Carver,"3rd-level Rune Knight feature
You can use magic runes to enhance your gear. You learn two runes of your choice, from among the runes described below, and each time you gain a level in this class, you can replace one rune you know with a different one from this feature. When you reach certain levels in this class, you learn additional runes, as shown in the Runes Known table.

Fighter Level
Number of Runes


3rd
2


7th
3


10th
4


15th
5

Whenever you finish a long rest, you can touch a number of objects equal to the number of runes you know, and you inscribe a different rune onto each of the objects. To be eligible, an object must be a weapon, a suit of armor, a shield, a piece of jewelry, or something else you can wear or hold in a hand. Your rune remains on an object until you finish a long rest, and an object can bear only one of your runes at a time.The following runes are available to you when you learn a rune. If a rune has a level requirement, you must be at least that level in this class to learn the rune. If a rune requires a saving throw, your Rune Magic save DC equals 8 + your proficiency bonus + your Constitution modifier.",chevalier runique,Sculpteur de runes,"Fonctionnalité Chevalier runique de niveau 3
Vous pouvez utiliser des runes magiques pour améliorer votre équipement. Vous apprenez deux runes de votre choix, parmi les runes décrites ci-dessous, et chaque fois que vous gagnez un niveau dans cette classe, vous pouvez remplacer une rune que vous connaissez par une autre grâce à cette fonctionnalité. Lorsque vous atteignez certains niveaux dans cette classe, vous apprenez des runes supplémentaires, comme indiqué dans le tableau des runes connues.

Niveau de combattant
Nombre de runes

3e
2

7e
3

10e
4

15e
5

À chaque fois que vous terminez un repos long, vous pouvez toucher un nombre d'objets égal au nombre de runes que vous connaissez, et vous inscrivez une rune différente sur chacun des objets. Pour être éligible, un objet doit être une arme, une armure, un bouclier, un bijou ou tout autre objet que vous pouvez porter ou tenir dans une main. Votre rune reste sur un objet jusqu'à ce que vous ayez terminé un repos long, et un objet ne peut porter qu'une seule de vos runes à la fois. Les runes suivantes sont disponibles lorsque vous apprenez une rune. Si une rune a un niveau requis, vous devez avoir au moins ce niveau dans cette classe pour apprendre la rune. Si une rune nécessite un jet de sauvegarde, votre DD de sauvegarde de Magie runique est égal à 8 + votre bonus de maîtrise + votre modificateur de Constitution.",3.0
46,rune-knight,Giant's Might,"3rd-level Rune Knight feature
You have learned how to imbue yourself with the might of giants. As a bonus action, you magically gain the following benefits, which last for 1 minute:
If you are smaller than Large, you become Large, along with anything you are wearing. If you lack the room to become Large, your size doesn't change.
You have advantage on Strength checks and Strength saving throws.
Once on each of your turns, one of your attacks with a weapon or an unarmed strike can deal an extra 1d6 damage to a target on a hit.
You can use this feature a number of times equal to your proficiency bonus, and you regain all expended uses of it when you finish a long rest.",chevalier runique,La puissance du géant,"3e niveau Chevalier runique
Vous avez appris à vous imprégner de la puissance des géants. En tant qu'action bonus, vous obtenez magiquement les avantages suivants, qui durent 1 minute :
Si vous êtes plus petit que grand, vous devenez grand, ainsi que tout ce que vous portez. Si vous n'avez pas la place de devenir grand, votre taille ne change pas.
Vous avez l'avantage aux tests de Force et aux jets de sauvegarde de Force.
Une fois à chacun de vos tours, l'une de vos attaques avec une arme ou une frappe à mains nues peut infliger 1d6 points de dégâts supplémentaires à une cible en cas de coup.
Vous pouvez utiliser cette capacité un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées de celle-ci lorsque vous terminez un repos long.",3.0
47,rune-knight,Runic Shield,"7th-level Rune Knight feature
You learn to invoke your rune magic to protect your allies. When another creature you can see within 60 feet of you is hit by an attack roll, you can use your reaction to force the attacker to reroll the d20 and use the new roll.You can use this feature a number of times equal to your proficiency bonus, and you regain all expended uses when you finish a long rest.",chevalier runique,Bouclier runique,"7e niveau Chevalier runique
Vous apprenez à invoquer votre magie runique pour protéger vos alliés. Lorsqu'une autre créature que vous pouvez voir à moins de 18 mètres de vous est touchée par un jet d'attaque, vous pouvez utiliser votre réaction pour forcer l'attaquant à relancer le d20 et à utiliser le nouveau jet. Vous pouvez utiliser cette capacité un nombre de fois égal à votre bonus de maîtrise, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",7.0
48,rune-knight,Great Stature,"10th-level Rune Knight feature
The magic of your runes permanently alters you. When you gain this feature, roll 3d4. You grow a number of inches in height equal to the roll.Moreover, the extra damage you deal with your Giant's Might feature increases to 1d8.",chevalier runique,Grande stature,"Capacité Chevalier runique de niveau 10
La magie de vos runes vous altère de manière permanente. Lorsque vous obtenez cette capacité, lancez 3d4. Vous grandissez d'un nombre de centimètres égal au résultat du jet. De plus, les dégâts supplémentaires que vous infligez avec votre capacité Puissance du géant augmentent à 1d8.",10.0
49,rune-knight,Master of Rune,"15th-level Rune Knight feature
You can invoke each rune you know from your Rune Carver feature twice, rather than once, and you regain all expended uses when you finish a short or long rest.",chevalier runique,Maître des runes,"Fonctionnalité Chevalier runique de niveau 15
Vous pouvez invoquer chaque rune que vous connaissez grâce à votre fonctionnalité Sculpteur de runes deux fois, plutôt qu'une, et vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos court ou long.",15.0
50,rune-knight,Runic Juggernaut,"18th-level Rune Knight feature
You learn how to amplify your rune-powered transformation. As a result, the extra damage you deal with the Giant's Might feature increases to 1d10. Moreover, when you use that feature, your size can increase to Huge, and while you are that size, your reach increases by 5 feet.Source: Tasha's Cauldron of Everything",chevalier runique,Juggernaut runique,"Fonctionnalité Chevalier runique de niveau 18
Vous apprenez à amplifier votre transformation alimentée par les runes. En conséquence, les dégâts supplémentaires que vous infligez avec la fonctionnalité Puissance du géant augmentent à 1d10. De plus, lorsque vous utilisez cette fonctionnalité, votre taille peut augmenter jusqu'à Énorme, et tant que vous avez cette taille, votre portée augmente de 1,50 m.Source : Le chaudron de tout de Tasha",18.0
51,samurai,Bonus Proficiency,"When you choose this archetype at 3rd level, you gain proficiency in one of the following skills of your choice: History, Insight, Performance, or Persuasion. Alternatively, you learn one language of your choice.",samouraï,Bonus de compétence,"Lorsque vous choisissez cet archétype au niveau 3, vous obtenez la maîtrise de l'une des compétences suivantes de votre choix : Histoire, Perspicacité, Représentation ou Persuasion. Vous pouvez également apprendre une langue de votre choix.",3.0
52,samurai,Fighting Spirit,"Starting at 3rd level, your intensity in battle can shield you and help you strike true. As a bonus action on your turn, you can give yourself advantage on all weapon attack rolls until the end of the current turn. When you do so, you also gain 5 temporary hit points. The number of hit points increases when you reach certain levels in this class, increasing to 10 at 10th level and 15 at 15th level.You can use this feature three times. You regain all expended uses of it when you finish a long rest.",samouraï,Esprit combatif,"À partir du niveau 3, votre intensité au combat peut vous protéger et vous aider à frapper juste. En tant qu'action bonus lors de votre tour, vous pouvez vous donner l'avantage sur tous les jets d'attaque avec une arme jusqu'à la fin du tour en cours. Lorsque vous faites cela, vous gagnez également 5 points de vie temporaires. Le nombre de points de vie augmente lorsque vous atteignez certains niveaux dans cette classe, passant à 10 au niveau 10 et à 15 au niveau 15. Vous pouvez utiliser cette capacité trois fois. Vous récupérez toutes les utilisations dépensées lorsque vous terminez un repos long.",3.0
53,samurai,Elegant Courtier,"Starting at 7th level, your discipline and attention to detail allow you to excel in social situations. Whenever you make a Charisma (Persuasion) check, you gain a bonus to the check equal to your Wisdom modifier.Your self-control also causes you to gain proficiency in Wisdom saving throws. If you already have this proficiency, you instead gain proficiency in Intelligence of Charisma saving throws (your choice).",samouraï,Courtisan élégant,"À partir du niveau 7, votre discipline et votre sens du détail vous permettent d'exceller dans les situations sociales. Chaque fois que vous réussissez un test de Charisme (Persuasion), vous obtenez un bonus au test égal à votre modificateur de Sagesse. Votre maîtrise de soi vous permet également d'acquérir la maîtrise des jets de sauvegarde de Sagesse. Si vous possédez déjà cette maîtrise, vous acquérez à la place la maîtrise des jets de sauvegarde d'Intelligence de Charisme (au choix).",7.0
54,samurai,Tireless Spirit,"Starting at 10th level, when you roll initiative and have no uses of Fighting Spirit remaining, you regain one use.",samouraï,Esprit infatigable,"À partir du niveau 10, lorsque vous lancez l'initiative et qu'il ne vous reste plus aucune utilisation d'Esprit combatif, vous récupérez une utilisation.",10.0
55,samurai,Rapid Strike,"Starting at 15th level, you learn to trade accuracy for swift strikes. If you take the Attack action on your turn and have advantage on an attack roll against against one of the targets, you can forgo the advantage for that roll to make an additional weapon attack against that target, as part of the same action. You can do so no more than once per turn.",samouraï,Frappe rapide,"À partir du niveau 15, vous apprenez à échanger la précision contre des frappes rapides. Si vous effectuez l'action Attaquer pendant votre tour et que vous avez l'avantage sur un jet d'attaque contre l'une des cibles, vous pouvez renoncer à l'avantage de ce jet pour effectuer une attaque d'arme supplémentaire contre cette cible, dans le cadre de la même action. Vous ne pouvez pas le faire plus d'une fois par tour.",15.0
56,samurai,Strength Before Death,"Starting at 18th level, your fighting spirit can delay the grasp of death. If you take damage that reduces you to 0 hit points, you can use your reaction to delay falling unconscious, and you can immediately take an extra turn. While you have 0 hit points during that extra turn, taking damage causes death saving throw failures as normal, and three death saving throw failures can still kill you. When the extra turn ends, you fall unconscious if you still have 0 hit points.Once you use this feature, you can’t use it again until you finish a long rest.Source: Xanathar's Guide to Everything",samouraï,La force avant la mort,"À partir du niveau 18, votre esprit combatif peut retarder l'emprise de la mort. Si vous subissez des dégâts qui vous réduisent à 0 point de vie, vous pouvez utiliser votre réaction pour retarder l'inconscience et vous pouvez immédiatement jouer un tour supplémentaire. Tant que vous avez 0 point de vie pendant ce tour supplémentaire, subir des dégâts entraîne des échecs de sauvegarde contre la mort comme d'habitude, et trois échecs de sauvegarde contre la mort peuvent toujours vous tuer. Lorsque le tour supplémentaire se termine, vous tombez inconscient si vous avez toujours 0 point de vie. Une fois que vous avez utilisé cette fonctionnalité, vous ne pouvez plus l'utiliser avant d'avoir terminé un repos long. Source : Xanathar's Guide to Everything",18.0
57,scofflaw,Bonus Proficiency,"When you choose this Martial Archetype at 3rd level, you gain proficiency in one of the following skills of your choice: Deception, Insight, Intimidation, Sleight of Hand, or Stealth. Alternatively, you may learn Thieves’ Cant.",harceleur,Bonus de compétence,"Lorsque vous choisissez cet archétype martial au niveau 3, vous obtenez la maîtrise de l'une des compétences suivantes de votre choix : Tromperie, Perspicacité, Intimidation, Tour de passe-passe ou Discrétion. Vous pouvez également apprendre le jargon des voleurs.",3.0
58,scofflaw,Intimidating Banter,"At 3rd level, you are adept at integrating insults and barbs into your fighting style. So long as you are in combat, you may choose to use Strength or Dexterity to make Charisma ability checks.",contrevenant,Plaisanteries intimidantes,"Au niveau 3, vous savez intégrer les insultes et les piques à votre style de combat. Tant que vous êtes en combat, vous pouvez choisir d'utiliser la Force ou la Dextérité pour effectuer des tests de Charisme.",3.0
59,scofflaw,Brutal Brawler,"At 3rd level, your tavernside scuffles have honed your ability to deal damage with just about anything that’s handy. You have proficiency with improvised weapons, and treat any improvised weapon you handle as if it has the finesse quality.Additionally, whenever you hit with an improvised weapon, you may spend a bonus action to break it over your opponent. Doing this destroys the weapon, but deals the maximum number each of the weapon’s damage dice could deal to the target. Any additional dice added to the attack’s damage roll are not affected by this ability.At 10th level, the improvised weapons you wield become even more lethal in your hands. When you spend your bonus action to break an improvised weapon over your opponent, add an additional 2d6 to the weapon’s base damage dice.At 18th level, you have advantage on attacks you make with improvised weapons.",contrevenant,Bagarreur brutal,"Au niveau 3, vos bagarres au bord de la taverne ont affiné votre capacité à infliger des dégâts avec à peu près tout ce qui est à portée de main. Vous maîtrisez les armes improvisées et traitez toute arme improvisée que vous maniez comme si elle avait la qualité finesse. De plus, chaque fois que vous frappez avec une arme improvisée, vous pouvez dépenser une action bonus pour la briser sur votre adversaire. Cela détruit l'arme, mais inflige le nombre maximum de dégâts que chacun des dés de l'arme pourrait infliger à la cible. Tous les dés supplémentaires ajoutés au jet de dégâts de l'attaque ne sont pas affectés par cette capacité. Au niveau 10, les armes improvisées que vous maniez deviennent encore plus mortelles entre vos mains. Lorsque vous dépensez votre action bonus pour briser une arme improvisée sur votre adversaire, ajoutez 2d6 supplémentaires aux dés de dégâts de base de l'arme. Au niveau 18, vous avez l'avantage sur les attaques que vous effectuez avec des armes improvisées.",3.0
60,scofflaw,Misdirection,"At 7th level, you are adept at using words and gestures to taunt or fakeout your opponent, turning their lack of composure against them. This allows you to goad your foe into swinging in ways that can cause them to strike their allies, or which leave them open to a counterattack. As a bonus action you can misdirect an opponent within 5 feet of you. The target must succeed on an Intelligence saving throw against a DC equal to 8 + your proficiency bonus + your Strength or Dexterity modifier. On a failure, they must spend their reaction to attack a creature of your choice within 5 feet of them. If no other creatures are present within 5 feet of them, they waste their reaction attacking the air where you once were.In order for you to misdirect a creature in this way they must be able to see, hear, or otherwise be able to understand you.",contrevenant,Détournement,"Au niveau 7, vous êtes habile à utiliser des mots et des gestes pour provoquer ou tromper votre adversaire, retournant son manque de sang-froid contre lui. Cela vous permet d'inciter votre adversaire à frapper de manière à ce qu'il frappe ses alliés ou à ce qu'il soit exposé à une contre-attaque. En tant qu'action bonus, vous pouvez détourner l'attention d'un adversaire situé à 1,50 mètre ou moins de vous. La cible doit réussir un jet de sauvegarde d'Intelligence contre un DD égal à 8 + votre bonus de maîtrise + votre modificateur de Force ou de Dextérité. En cas d'échec, elle doit dépenser sa réaction pour attaquer une créature de votre choix située à 1,50 mètre ou moins d'elle. Si aucune autre créature n'est présente à 1,50 mètre ou moins d'elle, elle gaspille sa réaction en attaquant l'air où vous étiez auparavant. Pour que vous puissiez détourner une créature de cette façon, elle doit être capable de vous voir, de vous entendre ou de vous comprendre.",7.0
61,scofflaw,Blindside,"At 10th level, you are truly skilled at exploiting the openings you create in combat, hitting off-guard opponents with precise blows that are swift and deadly. You may use this technique against any creature that hasn’t yet taken a turn in combat, or who you have successfully misdirected this turn. You may also apply this technique to any attack roll you make with advantage. On a hit, you exploit an opening in the target's defenses, dealing an extra 5d6 points of damage. Once you use this ability, you can’t use it again until you have taken a short or long rest.At 15th level, the damage dealt by your blindside increases to 7d6.At 18th level the damage dealt by your blindside increases to 9d6. If you have no uses of this ability at the beginning of combat on your turn, you regain one use of it.",contrevenant,Côté aveugle,"Au niveau 10, vous êtes vraiment doué pour exploiter les ouvertures que vous créez au combat, frappant les adversaires pris au dépourvu avec des coups précis, rapides et mortels. Vous pouvez utiliser cette technique contre toute créature qui n'a pas encore participé à un tour de combat ou que vous avez réussi à détourner ce tour-ci. Vous pouvez également appliquer cette technique à tout jet d'attaque que vous effectuez avec avantage. En cas de succès, vous exploitez une ouverture dans les défenses de la cible, infligeant 5d6 points de dégâts supplémentaires. Une fois que vous avez utilisé cette capacité, vous ne pouvez plus l'utiliser avant d'avoir pris un repos court ou long. Au niveau 15, les dégâts infligés par votre côté aveugle augmentent à 7d6. Au niveau 18, les dégâts infligés par votre côté aveugle augmentent à 9d6. Si vous n'avez pas utilisé cette capacité au début du combat pendant votre tour, vous en récupérez une utilisation.",10.0
62,scofflaw,Infamy,"At 15th level, your reputation precedes you, making it easy for you to strike fear into the hearts of anyone foolish enough to oppose you. As part of your attack action, you can utter deadly threats to a single target within 30 feet of you, causing them to become frightened of you for 1 minute on a failed Wisdom saving throw. An affected target may repeat this saving throw at the end of each of their turns, ending the effect on a success. The DC for this saving throw is 8 + your proficiency bonus + your Strength or Dexterity modifier. A creature who has witnessed or heard tales of your ruthlessness makes this saving throw with disadvantage.In order for you to use this feature, a creature must be able to see, hear, or otherwise be able to understand you.",contrevenant,Infamie,"Au niveau 15, votre réputation vous précède, ce qui vous permet d'instiller facilement la peur dans le cœur de quiconque est assez stupide pour s'opposer à vous. Dans le cadre de votre action d'attaque, vous pouvez proférer des menaces mortelles contre une cible unique située à 9 mètres ou moins de vous, ce qui fait qu'elle a peur de vous pendant 1 minute en cas d'échec d'un jet de sauvegarde de Sagesse. Une cible affectée peut répéter ce jet de sauvegarde à la fin de chacun de ses tours, mettant fin à l'effet en cas de réussite. Le DD de ce jet de sauvegarde est de 8 + votre bonus de maîtrise + votre modificateur de Force ou de Dextérité. Une créature qui a été témoin ou a entendu des histoires sur votre cruauté effectue ce jet de sauvegarde avec un désavantage. Pour que vous puissiez utiliser cette capacité, une créature doit être capable de vous voir, de vous entendre ou de vous comprendre.",15.0
63,scofflaw,Two For Flinching,"At 18th level, you have perfected the art of exploiting your opponent’s weakness. Whenever you take the attack action against an opponent you have successfully misdirected this turn, or an opponent that is afflicted by a condition, you may make one additional attack against that opponent. You may only use this feature once per round.Source: Hit Point Press: Humblewood Campaign Setting",contrevenant,Deux pour sursauter,"Au niveau 18, vous maîtrisez parfaitement l'art d'exploiter la faiblesse de votre adversaire. Chaque fois que vous effectuez une attaque contre un adversaire que vous avez réussi à détourner ce tour-ci, ou contre un adversaire affecté par une condition, vous pouvez effectuer une attaque supplémentaire contre cet adversaire. Vous ne pouvez utiliser cette capacité qu'une fois par tour. Source : Hit Point Press : Cadre de campagne de Humblewood",18.0
